"","Gene","PostInput_Counts","Mouse1_Counts","Mouse2_Counts","Mouse3_Counts","Mouse4_Counts","Mouse5_Counts","PostInput_log2NormCounts","Mouse1_log2NormCounts","Mouse2_log2NormCounts","Mouse3_log2NormCounts","Mouse4_log2NormCounts","Mouse5_log2NormCounts","Mouse1_L2FC","Mouse2_L2FC","Mouse3_L2FC","Mouse4_L2FC","Mouse5_L2FC","Mouse1_Zadj","Mouse2_Zadj","Mouse3_Zadj","Mouse4_Zadj","Mouse5_Zadj","Avg_Zadj"
"80","CNAG_01487",1751,436,1080,345,239,189,10.9772975633561,10.3549732434271,11.6157468233478,10.1448368145765,10.0415611086054,9.22681560580964,-0.622324319929003,0.638449259991683,-0.832460748779578,-0.935736454750659,-1.75048195754644,-0.265047987719091,0.693363897823104,-0.52604642922238,-0.76167340642232,-0.575242193741928,-0.286929223856523
"81","CNAG_01523",14,0,1,1,0,0,4.09685140533393,0,1.9652729121405,2.09716140976785,0,0,-4.09685140533393,-2.13157849319342,-1.99968999556607,-4.09685140533393,-4.09685140533393,-3.36632743161756,-1.61267211957247,-1.55806782421881,-3.61672502960875,-1.82220346452703,-2.39519917390892
"82","CNAG_01533",1745,454,507,344,299,365,10.9723479765806,10.4132937302069,10.525292626512,10.1406527219916,10.3644212582547,10.1751643308669,-0.559054246373764,-0.447055350068576,-0.831695254589034,-0.607926718325883,-0.797183645713705,-0.208574639344562,-0.210313953407659,-0.525369607265972,-0.465602641927285,-0.0686186202543162,-0.295695892439959
"83","CNAG_01539",1009,542,266,722,246,778,10.1825708072624,10.6687225052924,9.5956197657681,11.2095737428747,10.0831698537418,11.2663754776083,0.486151698029962,-0.586951041494308,1.02700293561226,-0.0994009535205826,1.08380467034593,0.724351088486394,-0.326776506078927,1.11802332896307,-0.00631301376251189,0.931019174696253,0.488060814460856
"84","CNAG_01551",1146,1,4,5,3,1,10.3661032633536,2.00054334516386,3.65757856930985,4.12046268698755,3.82951209573235,2.05828445652109,-8.36555991818973,-6.70852469404374,-6.24564057636604,-6.53659116762124,-8.3078188068325,-7.17647414727376,-5.42295986008572,-5.31218198263878,-5.82024596363414,-4.06009198935363,-5.55839078859721
"85","CNAG_01553",2199,3612,5682,3360,1020,3333,11.3058202851518,13.4044021590605,14.010741961279,13.4274858634537,12.1339992286086,13.3649056991533,2.09858187390867,2.70492167612727,2.1216655783019,0.828178943456805,2.05908541400155,2.16356754478622,2.41369316711785,2.08588398758626,0.831457371655377,1.44932515444203,1.78878544511755
"86","CNAG_01562",787,430,113,498,124,366,9.82443031294229,10.3349971390749,8.36303883472948,10.6739946376308,9.09615957291906,10.1791081060909,0.510566826132649,-1.46139147821281,0.849564324688552,-0.728270740023232,0.354677793148561,0.74614344555941,-1.05474435398996,0.961138601069331,-0.574294796391457,0.54352990773067,0.124354560795599
"87","CNAG_01576",1632,162,100,58,144,163,10.8758117161226,8.92850088970419,8.18728557899881,7.578657144721,9.31152209606692,9.01368535615153,-1.94731082641843,-2.6885261371238,-3.29715457140161,-1.5642896200557,-1.86212635997109,-1.44769912700057,-2.07632860288036,-2.70523853228552,-1.32936922353647,-0.634574813357628,-1.63864205981211
"88","CNAG_01611",2864,1483,1095,1032,487,482,11.6868718454673,12.120313872746,11.6356400833401,11.7247629650667,11.0677750085623,10.5759980923996,0.4334420272787,-0.0512317621272143,0.0378911195993883,-0.619096836905019,-1.11087375306774,0.677303702071648,0.119207456360876,0.243486849535931,-0.475691254862624,-0.235326985498223,0.0657959535215218
"89","CNAG_01621",952,409,512,952,303,2254,10.0987524376783,10.2628186703577,10.5394411297435,11.6083892922305,10.38357912004,12.8006373600359,0.164066232679422,0.440688692065198,1.50963685455226,0.284826682361738,2.70188492235768,0.436865336233669,0.528729087960748,1.54475058212978,0.340713194599982,1.79093635831942,0.928398911848719
"90","CNAG_01645",6303,1895,3010,3813,1139,2651,12.8246402364669,12.4739226710601,13.0941842019979,13.6099356042839,12.2931642879345,13.034656232765,-0.350717565406823,0.269543965530994,0.785295367816957,-0.531475948532487,0.210015996298083,-0.0226183206251451,0.386251849918138,0.904314340789532,-0.396553936706295,0.466650429861221,0.26760887264749
"91","CNAG_01680",2438,798,1562,1385,525,195,11.4546149398186,11.2265340529837,12.1479680999544,12.1490973253962,11.1761220100363,9.2718294062811,-0.228080886834935,0.693353160135807,0.694482385577567,-0.278492929782278,-2.18278553353749,0.086844233838913,0.739071155117641,0.824020824436592,-0.168065068185991,-0.80498683902405,0.135376861236621
"92","CNAG_01681",976,231,328,107,479,247,10.1346396590172,9.43951522376846,9.89753682113157,8.45868291030872,11.0438901174412,9.61237490038173,-0.69512443524876,-0.237102837885651,-1.6759567487085,0.90925045842403,-0.522264758635492,-0.330027622531259,-0.0355294031518716,-1.27183473166352,0.904679435395466,0.077485057117179,-0.131045452966801
"93","CNAG_01690",936,355,243,289,322,1116,10.0743218838724,10.0587154581199,9.46532631576892,9.88955684898632,10.4712582892065,11.7866930513267,-0.0156064257525301,-0.608995568103495,-0.184765034886098,0.396936405334104,1.71237116745429,0.27649383573041,-0.345128478288869,0.0466224239834735,0.441968306024569,1.26506634648596,0.337004486787108
"94","CNAG_01704",3131,596,1824,734,435,327,11.8154265441143,10.8056616819801,12.3716337139609,11.2333450091988,10.9049489795178,10.0167034995533,-1.0097648621342,0.556207169846527,-0.582081534915565,-0.910477564596537,-1.79872304456101,-0.610868112224991,0.624897716644034,-0.304670288861401,-0.738860115396283,-0.600879574600452,-0.326076074887819
"95","CNAG_01708",1806,642,613,1194,239,128,11.0218945789063,10.9128648952151,10.7990246689254,11.9350649961949,10.0415611086054,8.66572020818035,-0.109029683691194,-0.222869909980899,0.913170417288615,-0.98033347030087,-2.35617437072595,0.193106479032502,-0.023680552777137,1.01737678101223,-0.801952479985402,-0.897133097135426,-0.102456573970648
"96","CNAG_01777",2076,670,521,528,387,832,11.2228128888332,10.9744214209234,10.5645639466836,10.7583366511363,10.7363604647738,11.3631508376243,-0.248391467909766,-0.658248942149617,-0.464476237696887,-0.486452424059417,0.140337948791107,0.0687154968819908,-0.386131697263125,-0.200687987844924,-0.355889649377961,0.429620529583985,-0.0888746616040068
"97","CNAG_01778",1024,105,133,143,335,86,10.2038421633224,8.30450287105283,8.59748324540186,8.87605454885649,10.528319258319,8.09371885733916,-1.89933929226958,-1.60635891792054,-1.32778761446592,0.324477094996565,-2.11012330598324,-1.40488088754202,-1.1754291149752,-0.963996321509757,0.376524601879616,-0.766371017592109,-0.786830547947894
"98","CNAG_01795",2961,1747,2511,1145,361,1018,11.7349105079401,12.3566259149226,12.832715529078,11.8746255249553,10.6360866422031,11.6541328951856,0.621715406982515,1.09780502113792,0.139715017015261,-1.09882386573701,-0.0807776127544493,0.845351999856233,1.07577556455942,0.333515814235377,-0.908970478732812,0.312110244971644,0.331556628977973
"99","CNAG_01796",2253,1722,488,370,178,289,11.3408063355566,12.3358354430136,10.4702261401289,10.2456796189765,9.61689676380993,9.83866546337628,0.995029107457061,-0.870580195427696,-1.09512671658011,-1.72390957174664,-1.50214087218029,1.17856284465598,-0.562896539100892,-0.758286067882823,-1.4735345605433,-0.44326309910773,-0.411883484395753
"100","CNAG_01865",2550,50,114,36,41,31,11.5193914835879,7.23912435782651,8.37571144943964,6.89520581917289,7.50484186510832,6.63098976860252,-4.28026712576143,-3.1436800341483,-4.62418566441505,-4.01454961847962,-4.88840171498542,-3.53003989937728,-2.45524223607034,-3.878550873101,-3.54239181053168,-2.24286721845722,-3.1298184075075
"101","CNAG_01889",861,527,533,204,562,229,9.95394314967168,10.6282578414308,10.5973946594426,9.38769010773294,11.2743336691212,9.50335632626748,0.674314691759109,0.643451509770907,-0.56625304193874,1.32039051944947,-0.450586823404205,0.892300858400648,0.697528248936783,-0.290675314482883,1.27601237232997,0.115577783429968,0.538148789722897
"102","CNAG_01919",1226,747,361,503,348,272,10.4633838675405,11.1312946545294,10.0357015674595,10.6883985175756,10.5832089762702,9.75130109266449,0.66791078698885,-0.427682300081011,0.22501465003505,0.119825108729707,-0.71208277487605,0.886584886777312,-0.194185973828119,0.408934628923343,0.19168729140101,-0.0233923707629134,0.253925692502126
"103","CNAG_01925",2349,357,1640,931,859,1179,11.4009830030377,10.0668129296211,12.2182543422581,11.5762193089166,11.8862202718678,11.8658979223937,-1.33417007341668,0.817271339220328,0.175236305878885,0.485237268830033,0.464914919355985,-0.900424413993364,0.842232498483389,0.3649224382435,0.52171976321416,0.602114640460176,0.286112985281572
"104","CNAG_01939",1244,423,962,773,217,109,10.4843965884643,10.3113366261511,11.4488806978177,11.3080031266428,9.90238430623671,8.43452364141475,-0.173059962313124,0.96448410935345,0.823606538178549,-0.582012282227542,-2.0498729470495,0.135954589869969,0.964786487250182,0.93818767594573,-0.442197275781749,-0.734351395016424,0.172476016453542
"105","CNAG_01947",1038,353,258,411,313,492,10.2234163931544,10.0505722809657,9.55162240417958,10.3971741987021,10.4303894797243,10.6056040518493,-0.172844112188761,-0.671793988974837,0.17375780554765,0.206973086569931,0.382187658694887,0.136147252507845,-0.397407889640747,0.363615202344002,0.27039748684779,0.558149829130141,0.186180376237806
"106","CNAG_01977",939,146,325,215,330,251,10.0789342367296,8.77879989455498,9.88429468666178,9.46334741853703,10.5066389881316,9.63552184949419,-1.30013434217466,-0.194639550067867,-0.615586818192613,0.427704751401958,-0.443412387235453,-0.870044937574167,-0.000178901333884979,-0.334294434488772,0.469757620161209,0.119390586247781,-0.123074013397567
"107","CNAG_01983",1040,2,1,3,2,2,10.2261911571381,2.80797587125707,1.9652729121405,3.43776053671805,3.29441726551954,2.87377678828335,-7.41821528588101,-8.26091824499757,-6.78843062042002,-6.93177389161854,-7.35241436885473,-6.33089707671132,-6.71532071732112,-5.79209708071996,-6.17716657400155,-3.55234913018118,-5.71356611578703
"108","CNAG_01985",1474,400,1356,387,215,611,10.7289894787677,10.2307442474344,11.9439791165957,10.310435715451,9.88903994665051,10.9179377719988,-0.498245231333279,1.21498963782796,-0.418553763316741,-0.83994953211722,0.188948293231105,-0.154297972703815,1.17333124661395,-0.160085016147664,-0.675160700234849,0.455454149661743,0.127848341437872
"109","CNAG_01988",1028,149,331,367,74,149,10.2094619528164,8.80807772021923,9.91065851404858,10.2339441247057,8.3531966609309,8.88438795527909,-1.40138423259717,-0.298803438767818,0.0244821718892538,-1.8562652918855,-1.32507399753731,-0.960418158489124,-0.0868948841531439,0.231631148559156,-1.59307542493063,-0.349162174282375,-0.551583898659224
"110","CNAG_01992",1088,194,559,496,313,174,10.291233047434,9.18807524570182,10.6660640974577,10.6681925766035,10.4303894797243,9.1077242342759,-1.10315780173219,0.37483105002365,0.376959529169536,0.139156432290335,-1.18350881315811,-0.694228407500038,0.473902888333712,0.543278731899388,0.209146930665292,-0.273928368975682,0.0516343548845344
"111","CNAG_01993",1001,684,368,457,266,349,10.1710965283178,11.0042419740943,10.0633823520598,10.5501222811451,10.1958377835878,10.1105521078903,0.833145445776507,-0.107714176257986,0.379025752827307,0.0247412552700439,-0.0605444204274548,1.03406937549242,0.0721860930603664,0.545105611261379,0.1058095823007,0.322863030403579,0.416006738503689
"112","CNAG_02040",982,427,304,525,513,393,10.1434736945254,10.3249043964482,9.78803173942348,10.7501209037481,11.1427779974797,10.2817082748616,0.181430701922842,-0.355441955101888,0.60664720922278,0.999304302954357,0.13823458033624,0.452364444513768,-0.134046201856741,0.746360175098866,0.986014147678881,0.428502709453876,0.49583905497773
"113","CNAG_02044",1117,346,194,600,206,102,10.3291537847324,10.0217036566099,9.1409420540623,10.942661270894,9.82741409676844,8.33905080266102,-0.307450128122539,-1.18821173067009,0.613507486161593,-0.501739687963957,-1.99010298207138,0.016001154929836,-0.827323406191803,0.752425780973588,-0.36969678018688,-0.702587074374511,-0.226236064969954
"114","CNAG_02060",1006,361,1395,351,324,1631,10.1782786399752,10.082872787996,11.9848768232279,10.169689700011,10.4801851406538,12.3339838628275,-0.095405851979157,1.80659818325271,-0.00858893996417187,0.301906500678607,2.15570522285234,0.205266784074633,1.66584277917161,0.202390881419673,0.356139322333904,1.50067306120121,0.786062565640208
"115","CNAG_02063",2090,212,427,318,263,45,11.2325053439796,9.31587284006635,10.277726341073,10.0273754100875,10.1794883682596,7.1641108395889,-1.91663250391321,-0.954779002906575,-1.20512993389207,-1.05301697571999,-4.06839450439066,-1.42031639299963,-0.632991678922069,-0.855546887980436,-0.86759867234783,-1.80708024793543,-1.11670677603708
"116","CNAG_02066",1315,550,240,614,210,149,10.56441852774,10.6898483810039,9.44742991912937,10.9759207122668,9.85512884087405,8.88438795527909,0.125429853263865,-1.11698860861062,0.411502184526812,-0.709289686865938,-1.6800305724609,0.402379431728434,-0.768030467862343,0.573820083966123,-0.557151513887124,-0.537801308736508,-0.177356754958283
"117","CNAG_02083",744,325,180,407,217,130,9.74346126045707,9.93146101027462,9.03308105604043,10.3830751135109,9.90238430623671,8.68803336648651,0.187999749817553,-0.710380204416644,0.639613853053783,0.158923045779639,-1.05542789397056,0.458227818924469,-0.429530745623499,0.775508075435059,0.226999714512056,-0.205860680017311,0.165068836646155
"118","CNAG_02123",3691,507,541,820,589,2580,12.0527540395044,10.5724765824144,10.6188739504555,11.3931260073782,11.342004472537,12.9954953596116,-1.48027745708998,-1.43388008904884,-0.65962803212617,-0.710749566967372,0.94274132010721,-1.03083635623758,-1.03184124255804,-0.373234064528182,-0.55847004646769,0.856052065556322,-0.427665928847035
"119","CNAG_02132",2718,618,718,275,425,380,11.6114093147914,10.8579274958399,11.0270030185637,9.81799640413314,10.8714141235948,10.2332180293397,-0.753481818951455,-0.584406296227693,-1.79341291065822,-0.739995191196581,-1.37819128545163,-0.382116021910012,-0.324658016748572,-1.37568517273155,-0.584884070706604,-0.377390977253175,-0.608946851869982
"120","CNAG_02152",1090,392,256,656,536,609,10.2938805132906,10.2016224044711,9.54041016763323,11.0713320103027,11.206024792466,10.9132100689248,-0.0922581088194931,-0.753470345657346,0.777451497012088,0.912144279175397,0.619329555634188,0.208076384033357,-0.465403100180764,0.897379077204851,0.907293072597074,0.68417719512856,0.446304525756616
"121","CNAG_02179",1466,124,175,257,54,865,10.721142696356,8.54375429336459,8.99251775189629,9.72044508500635,7.90026385767434,11.4192465477822,-2.17738840299145,-1.72862494445975,-1.00069761134968,-2.82087883868169,0.698103851426197,-1.65306084708189,-1.27721504855621,-0.674795307883045,-2.46429381324642,0.726041231535372,-1.06866475704644
"122","CNAG_02182",848,591,481,822,253,146,9.93201647572672,10.7935143008063,10.4493966867255,11.396639186405,10.1236121253677,8.85510672238848,0.86149782507959,0.517380210998827,1.46462271067829,0.191595649640977,-1.07690975333824,1.05937602844315,0.592574442826369,1.50495072303331,0.256508913685857,-0.217277060622338,0.63922660947327
"123","CNAG_02188",1275,381,599,262,442,198,10.5198828644165,10.1605951184614,10.7657125233139,9.74821090092173,10.9279680320397,9.2938203505834,-0.359287745955163,0.245829658897367,-0.771671963494807,0.408085167623144,-1.22606251383313,-0.0302678579900169,0.366509793124005,-0.472299209331819,0.452037630414044,-0.296543229018449,0.00388742543955276
"124","CNAG_02216",1085,162,951,321,833,502,10.2872527169487,8.92850088970419,11.4322951142893,10.0409090222403,11.8418905318566,10.6346146558857,-1.35875182724449,1.14504239734059,-0.246343694708369,1.55463781490795,0.347361938937,-0.922365497187504,1.11510047412589,-0.00782317407427837,1.48757953504968,0.539641949304887,0.442426657443735
"125","CNAG_02217",2499,760,1431,752,1069,2125,11.4902551677817,11.1561748285592,12.0216264189443,11.2682832644531,12.2016772166004,12.7156249609502,-0.334080339222528,0.531371251162575,-0.221971903328614,0.711422048818653,1.22536979316847,-0.00776833203660254,0.604221922712206,0.0137254721814107,0.726005033867611,1.0062529472891,0.468487408802744
"126","CNAG_02220",892,238,372,146,445,532,10.004923069592,9.48252283350608,10.0789647089195,8.90594467612846,10.9377220063205,10.7183023629064,-0.5224002360859,0.0740416393275165,-1.09897839346353,0.932798936728544,0.713379293314414,-0.175858149920809,0.223497016436255,-0.761691579663166,0.925947918907737,0.73415925593545,0.189210892339093
"127","CNAG_02263",973,264,245,718,129,75,10.1302022731058,9.63190055717518,9.4771350904437,11.2015621436527,9.15308834091121,7.89704714304204,-0.498301715930658,-0.653067182662134,1.07135987054687,-0.977113932194626,-2.2331551300638,-0.154348389499093,-0.381817905100618,1.15724210796044,-0.799044661813701,-0.831755401047646,-0.201944849900124
"128","CNAG_02292",593,240,126,81,85,334,9.41661925116408,9.49457885951039,8.51968763819159,8.05838159852766,8.55256318491603,10.0472317786666,0.0779596083463154,-0.896931612972489,-1.35823765263642,-0.864056066248045,0.630612527502555,0.360008631000465,-0.584833979221429,-0.990919131195114,-0.696933207870774,0.690173449875432,-0.244500847482284
"129","CNAG_02299",222,118,180,241,84,657,8.00267037076482,8.47239758905174,9.03308105604043,9.62782340314328,8.53553541304733,11.0226065531749,0.469727218286923,1.03041068527561,1.62515303237846,0.532865042282509,3.01993618241011,0.709690992262716,1.01967007403203,1.64688576021332,0.564736152693813,1.95996242699064,1.1801890812385
"130","CNAG_02322",2325,14486,16299,32519,6501,25691,11.3861725130231,15.4080917558476,15.5309977436554,16.7021181961644,14.8058210873301,16.3111565071612,4.02191924282449,4.14482523063231,5.31594568314133,3.41964857430701,4.92498399413811,3.88029229589152,3.6124065931644,4.9101495882654,3.17201748783592,2.97238646893286,3.70945048681802
"131","CNAG_02347",1780,1149,834,631,428,1034,11.0009840618528,11.7522682637986,11.2429703920239,11.0153027637308,10.8815566809931,11.676624592644,0.751284201945758,0.241986330171034,0.0143187018779667,-0.119427380859721,0.675640530791156,0.961001994952867,0.363310238729857,0.222644980222533,-0.0244004559387862,0.714103260355455,0.447332003664385
